Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Likeit?
4cZ3UsiKd1kUQIaq4BFIj2,1INuLZXjjVbcJRyWvD1iSq,No One Compares To You,A Good Friend Is Nice,Jack & Jack,2019-01-25,182920,71,spotify:user:,2020-05-30T21:50:25Z,"dance pop,pop,post-teen pop,social media pop,teen pop",0.7,0.748,1,-6.044,1,0.0434,0.127,0,0.0941,0.631,111.939,4,yes
0Wc6cbF38a90b8wov9V63F,6dn6x1XOng3LOAnfTjUn77,Like Strangers Do,Like Strangers Do,AJ Mitchell,2019-10-18,160790,68,spotify:user:,2020-05-30T21:50:46Z,"alt z,dance pop,electropop,pop,post-teen pop,social media pop,uk pop",0.633,0.242,3,-8.523,0,0.0761,0.515,0,0.0839,0.694,98.219,4,yes
2NPQbiRn9f5JWlCgNLNZJn,5JMLG56F1X5mFmWNmS0iAp,Sad Tonight,How To Be Human,Chelsea Cutler,2020-01-17,178253,50,spotify:user:,2020-05-30T21:51:11Z,"alt z,electropop,indie poptimism,pop,tropical house",0.71,0.728,0,-7.581,1,0.275,0.313,0.0000169,0.186,0.459,104.999,4,yes
0gJvqi9QyASOCtJu99tytc,3BmGtnKgCSGYIUhmivXKWX,Because of You,Breakaway,Kelly Clarkson,2004,219493,72,spotify:user:,2020-05-30T23:13:22Z,"dance pop,neo mellow,pop,post-teen pop,talent show,uk pop",0.587,0.583,5,-5.284,0,0.0313,0.248,0,0.124,0.15,139.92,4,yes
4JIo8RztBbELr2gWJ5OGK6,"3e7awlrlDSwF3iM0WBjGMp,07YZf4WDAMNwqr4jfgOZ8y",Secret Love Song (feat. Jason Derulo),Get Weird (Deluxe),"Little Mix,Jason Derulo",2015-11-06,249813,1,spotify:user:,2020-05-30T23:26:45Z,"dance pop,girl group,pop,post-teen pop,talent show,uk pop,pop rap",0.539,0.643,9,-3.982,1,0.0479,0.256,0,0.29,0.136,92.962,4,yes
64oxZ8Ma5HAWV04LAI2KwT,5cIc3SBFuBLVxJz58W2tU9,Happy,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,2020-02-07,172906,49,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-31T11:28:35Z,"electropop,indie poptimism,pop",0.698,0.516,6,-8.472,1,0.0331,0.454,0,0.0922,0.516,101.979,4,yes
2yP8jXfFY7Ja0rpkj8Ia0O,3quVbB0VVwzGIU1FRBWpX0,Beparwaah,Beparwaah,Rupali Moghe,2020-03-28,264000,13,spotify:user:,2020-05-31T13:13:46Z,,0.355,0.104,0,-11.833,1,0.0328,0.961,0.00223,0.134,0.302,132.393,4,yes
6jA8HL9i4QGzsj6fjoxp8Y,"60d24wfXkVzDSfLS6hyCjZ,3WGpXCj9YhhfX11TToZcXP",There for You,There for You,"Martin Garrix,Troye Sivan",2017-05-26,221904,69,spotify:user:,2020-05-31T13:38:21Z,"dance pop,dutch edm,edm,electro house,pop,pop dance,progressive house,tropical house,australian pop,uk pop,viral pop",0.611,0.644,6,-7.607,0,0.0553,0.124,0,0.124,0.13,105.969,4,yes
37R0bQOQj5a7DOqh1TGzvB,6VuMaDnrHyPL1p4EHjYLi7,One Call Away,Nine Track Mind,Charlie Puth,2016-01-29,194453,71,spotify:user:,2020-05-31T13:47:53Z,"dance pop,pop,viral pop",0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4,yes
2pPRgFEENF3LtuxYUPuT24,5y2Xq6xcjJb2jVM54GHK3t,Love Me Now - Recorded at Spotify Studios NYC,Spotify Singles,John Legend,2016-11-30,228506,55,spotify:user:,2020-05-31T14:11:01Z,"neo soul,pop,pop soul,r&b,urban contemporary",0.508,0.233,8,-8.311,1,0.0535,0.975,0,0.111,0.421,85.543,3,yes
7IByJvSqRFltGyiiIiL4wn,"0hEurMDQu99nJRq8pTxO14,6jJ0s89eD6GaHleKKya26X",Who You Love (feat. Katy Perry),Paradise Valley,"John Mayer,Katy Perry",2013-08-20,249933,63,spotify:user:,2020-05-31T14:19:20Z,"neo mellow,singer-songwriter,dance pop,pop,post-teen pop",0.694,0.351,9,-10.92,1,0.0382,0.813,0.00165,0.097,0.691,145.907,4,yes
7keXdrB4mz57u4b8YkCwag,0hEurMDQu99nJRq8pTxO14,Dreaming with a Broken Heart,Continuum,John Mayer,2006-09-11,245746,62,spotify:user:,2020-05-31T14:24:14Z,"neo mellow,singer-songwriter",0.61,0.349,0,-9.321,1,0.0301,0.554,0.0099,0.201,0.155,136.012,4,yes
3SktMqZmo3M9zbB7oKMIF7,0hEurMDQu99nJRq8pTxO14,Gravity,Continuum,John Mayer,2006-09-11,245826,72,spotify:user:,2020-05-31T14:25:48Z,"neo mellow,singer-songwriter",0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,3,yes
1mXVgsBdtIVeCLJnSnmtdV,2wY79sveU1sp5g7SokKOiI,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,201000,80,spotify:user:,2020-05-31T15:10:15Z,"dance pop,pop,uk pop",0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,4,yes
4bdPdSIHu8OeWpLWEEB2ts,2wY79sveU1sp5g7SokKOiI,Leave Your Lover,In The Lonely Hour,Sam Smith,2014-01-01,188377,0,spotify:user:,2020-05-31T15:19:54Z,"dance pop,pop,uk pop",0.448,0.255,4,-8.729,1,0.0387,0.944,0.0000027,0.104,0.415,141.259,4,yes
1jXKRARVJQFG3jTvZEgxsP,01y8iBZYk8aeNfPsuTVrAt,Bedroom Ceiling,Bedroom Ceiling,Sody,2020-05-28,180085,53,spotify:user:,2020-05-31T17:31:48Z,"alt z,pop,uk pop",0.49,0.416,6,-7.702,1,0.127,0.728,0,0.0694,0.236,125.928,4,yes
2QrXzOqLCVDRZHkToA0tSR,3EOEK57CV77D4ovYVcmiyt,Never Go Back,Never Go Back,Dennis Lloyd,2019-02-15,175424,63,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-01T10:30:20Z,israeli pop,0.421,0.653,9,-4.85,0,0.398,0.0135,0,0.114,0.733,78.6,4,yes
5Tybis9p4M4TX2gJM8iqgh,5aMmmNxw4vgpc5XC6hK0zp,Wherever You Will Go - Acoustic,The Best Of...,The Calling,2011-02-04,200840,52,spotify:user:,2020-06-01T21:21:10Z,"neo mellow,pop rock",0.582,0.592,1,-6.424,1,0.0257,0.359,0,0.0821,0.353,112.414,4,yes
0hNOP5epEjX8Zj5aSGr6JU,3QSQFmccmX81fWCUSPTS7y,Waves,Same Kind Of Different,Dean Lewis,2017-05-12,241292,52,spotify:user:,2020-06-01T21:22:29Z,"australian pop,pop,uk pop",0.517,0.762,11,-5.806,0,0.0454,0.161,0,0.0897,0.351,156.928,4,yes
3xXBsjrbG1xQIm1xv1cKOt,6XyY86QOPPrYVGvF9ch6wz,One More Light,One More Light,Linkin Park,2017-05-19,255066,71,spotify:user:,2020-06-01T21:25:13Z,"alternative metal,nu metal,post-grunge,rap metal",0.593,0.2,8,-11.063,1,0.0311,0.904,0,0.0897,0.17,83.966,4,yes
0QGwOFQChzflLAmPq5NwKo,2loYllWFfoWpoxC5YrJKc4,A Teenager In Love,Presenting Dion And The Belmonts,Dion & The Belmonts,1959-01-01,158253,61,spotify:user:,2020-06-01T21:26:06Z,"adult standards,brill building pop,doo-wop,rhythm and blues,rock-and-roll,rockabilly",0.555,0.377,1,-9.123,1,0.0295,0.671,0,0.128,0.619,78.986,4,yes
7pKfPomDEeI4TPT6EOYjn9,4x1nvY2FN8jxqAFA0DA02H,Imagine - Remastered 2010,Imagine,John Lennon,1971-09-09,187866,77,spotify:user:,2020-06-01T21:27:01Z,"album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock",0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4,yes
6iGU74CwXuT4XVepjc9Emf,3oDbviiivRWhXwIE8hxkVV,God Only Knows - Mono / 1997 Remastered,Pet Sounds (Original Mono & Stereo Mix Versions),The Beach Boys,1966-06-16,173040,69,spotify:user:,2020-06-01T21:27:27Z,"baroque pop,brill building pop,classic rock,psychedelic rock,rock,sunshine pop",0.521,0.487,6,-7.525,0,0.0299,0.253,0,0.0579,0.483,117.072,4,yes
70C4NyhjD5OZUMzvWZ3njJ,6zFYqv1mOsgBRQbae3JJ9e,Piano Man,Piano Man (Legacy Edition),Billy Joel,1973-11-07,339000,77,spotify:user:,2020-06-01T21:27:46Z,"classic rock,folk rock,mellow gold,piano rock,rock,singer-songwriter,soft rock",0.331,0.55,0,-6.483,1,0.0272,0.605,0.00000396,0.192,0.429,177.734,3,yes
0VNzEY1G4GLqcNx5qaaTl6,1gRNBaI4yn6wCCTvRhGWh8,Vincent,American Pie,Don McLean,1971,243493,69,spotify:user:,2020-06-01T21:29:02Z,"adult standards,classic rock,folk,folk rock,mellow gold,singer-songwriter,soft rock",0.419,0.085,7,-19.387,1,0.0362,0.908,0.00000533,0.34,0.458,91.509,3,yes
3dljWRIrBeb8YXte1mvjX5,5Rl15oVamLq7FbSb0NNBNy,She Looks So Perfect - Acoustic,She Looks So Perfect (B-Sides),5 Seconds of Summer,2014,202967,40,spotify:user:,2020-06-01T21:33:13Z,"boy band,dance pop,pop,post-teen pop",0.673,0.691,1,-6.371,0,0.097,0.164,0,0.109,0.843,79.903,4,yes
4RC5YmcpCbRsX3AtRzoQeh,4AK6F7OLvEQ5QYCBNiQWHq,Over Again,Take Me Home: Yearbook Edition,One Direction,2012-11-09,182200,0,spotify:user:,2020-06-01T21:36:46Z,"boy band,pop,post-teen pop,talent show",0.545,0.556,2,-6.753,1,0.062,0.308,0,0.131,0.55,149.913,4,yes
3MxJGBnYaP4yQYUv90HLqZ,4AK6F7OLvEQ5QYCBNiQWHq,Moments,Up All Night,One Direction,2012-05-25,262640,62,spotify:user:,2020-06-01T21:37:26Z,"boy band,pop,post-teen pop,talent show",0.474,0.739,2,-4.937,1,0.0451,0.0283,0,0.299,0.253,149.894,4,yes
6fxWseQSRKOF2nfkGbaJWO,"6QHYF8nHzzx2ENwolOLOdw,2kCcBybjl3SAtIcwdWpUe3",Haunt U,Haunt U,"mysticphonk,Lil Peep",2018-02-24,100259,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-02T10:32:22Z,"emo rap,lgbtq+ hip hop",0.463,0.632,7,-9.577,1,0.0525,0.393,0,0.127,0.0894,163.71,4,yes
5y4Ju4OyxcAo2GTrlt2w4a,6nKQmcReKxJx1vUt9g25j6,Anxxiety,Anxxiety,SayWeCanFly,2020-04-03,166410,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-03T10:02:29Z,"pixie,pop punk",0.558,0.725,1,-6.229,0,0.0992,0.175,0.000166,0.18,0.473,150.885,4,yes
47gqRMoIkFm7Rac86xZVh7,4xFUf1FHVy696Q1JQZMTRj,Cry Pretty,Cry Pretty,Carrie Underwood,2018-04-11,246466,44,spotify:user:,2020-06-03T12:32:14Z,"contemporary country,country,country dawn,country road,oklahoma country,post-teen pop",0.351,0.736,6,-3.318,1,0.0459,0.00495,0,0.109,0.237,140.299,3,yes
67citk3uzWs5qbaIVKTeg8,4xFUf1FHVy696Q1JQZMTRj,Church Bells,Storyteller,Carrie Underwood,2015-10-23,193333,66,spotify:user:,2020-06-03T12:44:19Z,"contemporary country,country,country dawn,country road,oklahoma country,post-teen pop",0.575,0.844,3,-1.772,0,0.0633,0.226,0,0.0538,0.542,87.007,4,yes
5OUSPcqhYTOzpbXzoEvKim,"0u2FHSq3ln94y5Q57xazwf,4xFUf1FHVy696Q1JQZMTRj",The Fighter,Ripcord,"Keith Urban,Carrie Underwood",2016-05-06,184040,63,spotify:user:,2020-06-03T13:03:07Z,"australian country,australian pop,contemporary country,country,country road,country dawn,oklahoma country,post-teen pop",0.681,0.845,11,-5.147,0,0.0525,0.0304,0,0.197,0.761,132.023,4,yes
1dvhi8CeF4ZBC0Td5VEE4O,79Xp2rRN7wdsaTJgttdX3K,Happy Lil' Hippie,Free,Cody Simpson,2015-07-10,209408,39,spotify:user:,2020-06-04T13:40:43Z,"australian pop,dance pop,pop,post-teen pop,viral pop",0.648,0.758,2,-6.125,1,0.0475,0.237,0,0.207,0.553,89.517,4,yes
4cxMGhkinTocPSVVKWIw0d,1z7b1Pr1rSlvWRzsW3HOrS,Losin Control,There's Really A Wolf,Russ,2017-05-05,237506,75,spotify:user:,2020-06-04T22:39:40Z,"hawaiian hip hop,rap",0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,4,yes
20ZP3Om9DvDazXrNUC7WM2,"4WN5naL3ofxrVBgFpguzKo,4ScCswdRlyA23odg9thgIO,3JhNCzhSMTxs9WLGJJxWOY,2U3FuHYvL3vhkbDAXm24Ep","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Toast to Our Differences (Deluxe Edition),"Rudimental,Jess Glynne,Macklemore,Dan Caplen",2019-01-25,211760,69,spotify:user:,2020-06-05T10:15:08Z,"dance pop,edm,house,pop,pop dance,tropical house,uk dance,uk funky,uk pop,post-teen pop,pop rap,seattle hip hop,neo soul,uk contemporary r&b",0.654,0.798,0,-4.084,1,0.0451,0.188,0,0.15,0.574,92.207,4,yes
40jiZBsr1W3SG15AGU9227,6GFfu1alUSrL7qazImC160,Small Hands,Dear,Keaton Henson,2010,180693,52,spotify:user:,2020-06-05T11:26:03Z,"ambient folk,british singer-songwriter,indie folk,stomp and holler",0.649,0.525,5,-7.551,0,0.0347,0.912,0.000111,0.121,0.603,97.808,4,yes
2TVAO4VoK7EXcwc3bT1e6t,6GFfu1alUSrL7qazImC160,Beekeeper,Birthdays (Deluxe Edition),Keaton Henson,2013-04-09,253880,33,spotify:user:,2020-06-05T11:31:02Z,"ambient folk,british singer-songwriter,indie folk,stomp and holler",0.196,0.358,1,-10.687,0,0.0309,0.0252,0.000678,0.0949,0.146,83.304,4,yes
20auFKPVllRdqu0E99lhDp,5Rl15oVamLq7FbSb0NNBNy,The Only Reason,She Looks So Perfect (B-Sides),5 Seconds of Summer,2014,202942,0,spotify:user:,2020-06-05T11:31:45Z,"boy band,dance pop,pop,post-teen pop",0.347,0.808,5,-6.331,1,0.053,0.00000773,0.000174,0.516,0.248,167.095,4,yes
4ObATYHHvXXlJJQ4rPKU2s,77SW9BnxLY8rJ0RciFqkHh,Wires,I'm Sorry...,The Neighbourhood,2012-08-07,192600,50,spotify:user:,2020-06-05T11:35:48Z,"modern alternative rock,modern rock,pop,shimmer pop",0.553,0.587,7,-5.924,0,0.0327,0.000439,0.326,0.329,0.28,146.045,4,yes
14Zdkq8duIwDKJKqJkR3ZU,6GFfu1alUSrL7qazImC160,Charon,Dear,Keaton Henson,2010,228386,35,spotify:user:,2020-06-05T11:43:19Z,"ambient folk,british singer-songwriter,indie folk,stomp and holler",0.404,0.402,7,-8.548,1,0.0354,0.928,0.00597,0.114,0.167,115.501,4,yes
3l2S2RkGG4lbh7WqmCV3NB,00FQb4jTyendYWaN8pK0wa,Ride,Born To Die - The Paradise Edition,Lana Del Rey,2012-11-12,289080,56,spotify:user:,2020-06-05T11:44:48Z,"art pop,pop",0.373,0.686,0,-5.52,1,0.034,0.128,0.00000196,0.383,0.189,93.763,4,yes
2MrvoOqj007UVWUtGcCK0F,00FQb4jTyendYWaN8pK0wa,Born To Die,Born To Die (Bonus Track Version),Lana Del Rey,2012-01-30,286253,47,spotify:user:,2020-06-05T11:46:28Z,"art pop,pop",0.18,0.636,4,-6.591,0,0.0439,0.209,0.000133,0.217,0.39,75.223,3,yes
0fB77VOZ2FkQeKLv1DuEwp,00FQb4jTyendYWaN8pK0wa,hope is a dangerous thing for a woman like me to have - but I have it,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,324498,68,spotify:user:,2020-06-05T11:51:55Z,"art pop,pop",0.49,0.104,4,-13.208,0,0.0635,0.964,0,0.162,0.278,86.675,4,yes
6OG05bPAwUuV3OMvy2Vy1P,00FQb4jTyendYWaN8pK0wa,Mariners Apartment Complex,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,247150,69,spotify:user:,2020-06-05T11:55:19Z,"art pop,pop",0.531,0.252,9,-12.765,1,0.028,0.763,0.000133,0.104,0.159,76.054,4,yes
1UtGcsbiqHtzxaTe3OgvlG,1eBGyqw9kLsidL0q2dimWF,Not A Love Song,Austin & Ally,Austin Moon,2012-01-01,182106,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:33:36Z,"pop,post-teen pop",0.534,0.797,2,-5.444,1,0.145,0.00216,0,0.0575,0.72,179.981,4,yes
2NTww3JSBHpySR2plYyAd6,1XplrA4Q9dPFcayYbJqX6K,Are You With Me,Are You With Me,nilu,2018-01-25,249661,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:39:01Z,,0.172,0.409,9,-8.668,1,0.0324,0.687,0.0000688,0.103,0.0608,83.995,4,yes
2Iyfw8YfKruAagJwGc4G07,1AgxgADPuRIW1wyaA4OKcB,It's Ok,The Pleasant Trees,Tom Rosenthal,2014-09-01,191352,69,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:42:21Z,british singer-songwriter,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,4,yes
0TzeZppPwhEhySYaNRulr9,"5JMLG56F1X5mFmWNmS0iAp,3gIRvgZssIb9aiirIg0nI3",please,brent,"Chelsea Cutler,Jeremy Zucker",2019-05-03,219066,59,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:43:05Z,"alt z,electropop,indie poptimism,pop,tropical house",0.718,0.166,6,-15.82,0,0.0344,0.887,0.0216,0.131,0.237,97.947,4,yes
2MvpHgDzl7skp1xowjCDiG,5JMLG56F1X5mFmWNmS0iAp,sometimes,brent,Chelsea Cutler,2019-05-03,276080,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:43:30Z,"alt z,electropop,indie poptimism,pop,tropical house",0.466,0.127,2,-15.047,1,0.042,0.889,0.00325,0.326,0.146,168.521,3,yes
5W5CraIGgWjWocoPMMT8Ph,"3gIRvgZssIb9aiirIg0nI3,5JMLG56F1X5mFmWNmS0iAp",hello old friend,brent,"Jeremy Zucker,Chelsea Cutler",2019-05-03,198800,43,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:43:52Z,"electropop,pop,alt z,indie poptimism,tropical house",0.653,0.214,0,-12.578,1,0.0456,0.476,0.00344,0.332,0.366,107.979,4,yes
4CxFN5zON70B3VOPBYbd6P,"3gIRvgZssIb9aiirIg0nI3,5JMLG56F1X5mFmWNmS0iAp",you were good to me,brent,"Jeremy Zucker,Chelsea Cutler",2019-05-03,219146,77,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:44:00Z,"electropop,pop,alt z,indie poptimism,tropical house",0.561,0.0848,2,-15.099,1,0.0404,0.913,0.0000262,0.112,0.206,102.128,4,yes
6r2JV75tE0vNgNCv4HKsBC,3gIRvgZssIb9aiirIg0nI3,scared,brent,Jeremy Zucker,2019-05-03,207520,65,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T09:44:15Z,"electropop,pop",0.583,0.075,5,-15.843,1,0.0726,0.933,0.0000014,0.111,0.347,108.418,4,yes
4LMEdIzw7L81qgmstYHRU9,0dR988NNn8lrFhXTOxyJfZ,Like I Do,Like I Do,AWA,2019-11-21,233671,36,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T13:34:40Z,swedish idol pop,0.758,0.629,0,-5.15,0,0.206,0.4,0.00282,0.166,0.663,92.139,4,yes
7hpJ9tATWb2vztlq99hERP,4Uc8Dsxct0oMqx0P6i60ea,Maniac,Maniac,Conan Gray,2019-10-25,185786,24,spotify:user:,2020-06-06T15:29:58Z,"bedroom pop,pop",0.623,0.647,8,-5.438,1,0.04,0.00122,0,0.354,0.522,107.987,4,yes
2Uu4velKKPKMXd0fnSJJgP,4jHsqpbbISrttzIPKM0xel,Wait for Me,Wait for Me,John Rose,2019-02-13,239960,37,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-06T19:48:02Z,,0.425,0.33,1,-6.81,1,0.033,0.905,0,0.106,0.1,105.013,4,yes
05JtBVWRtSzqLoj7jj30kn,4Uc8Dsxct0oMqx0P6i60ea,(Can We Be Friends?),Kid Krow,Conan Gray,2020-03-20,57680,56,spotify:user:,2020-06-07T00:27:30Z,"bedroom pop,pop",0.423,0.613,0,-7.577,1,0.0768,0.9,0.00159,0.328,0.136,74.695,4,yes
5VjTlCuX8C11QDunDwvyNh,5xkAtLTf309LAGZTbvULBn,Say,Ready,Ruel,2018-06-15,227433,61,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T02:41:23Z,"alt z,australian alternative pop,dance pop,electropop,pop,uk pop",0.617,0.315,3,-7.998,1,0.0326,0.771,0,0.0809,0.447,119.822,3,yes
5VEHaQwMTluOyIFRx6VrkZ,5xkAtLTf309LAGZTbvULBn,Unsaid,Free Time,Ruel,2019-09-13,227040,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T02:43:17Z,"alt z,australian alternative pop,dance pop,electropop,pop,uk pop",0.532,0.433,11,-6.964,1,0.0933,0.385,0,0.355,0.267,77.04,4,yes
0fNLObXT9pvc3VED0oAevd,5xkAtLTf309LAGZTbvULBn,Free Time,Free Time,Ruel,2019-09-13,218826,59,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T02:43:41Z,"alt z,australian alternative pop,dance pop,electropop,pop,uk pop",0.637,0.478,11,-5.783,0,0.03,0.101,0,0.103,0.201,99.989,3,yes
2IHLaN6wwYKQ3S24NsQqpA,6S2OmqARrzebs0tKUEyXyp,I Love Me,I Love Me,Demi Lovato,2020-03-06,203672,63,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T02:49:58Z,"dance pop,pop,post-teen pop,uk pop",0.664,0.561,6,-7.031,1,0.0495,0.00261,0,0.0764,0.713,150.093,4,yes
364dI1bYnvamSnBJ8JcNzN,"1uNFoZAHBGtllmzznpCI3s,0VRj0yCOv2FXJNP47XQnx5",Intentions,Intentions,"Justin Bieber,Quavo",2020-02-07,212868,74,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T02:50:10Z,"canadian pop,pop,atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap",0.811,0.553,9,-6.644,1,0.0552,0.317,0,0.105,0.86,148.014,4,yes
5k5fWendNngd89O8JKoE8L,6JL8zeS1NmiOftqZTRgdTz,Better When I'm Dancin',Better When I'm Dancin',Meghan Trainor,2015-10-14,176266,74,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T02:57:21Z,"dance pop,hip pop,pop,post-teen pop,uk pop",0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,4,yes
5B7XIcS5T76NJZFOHX30Io,5rScKX1Sh1U67meeUyTGwk,Are You Happy Now?,Hotel Paper,Michelle Branch,2003-06-24,230760,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T11:28:59Z,"candy pop,dance pop,lilith,neo mellow,pop rock,post-teen pop",0.484,0.827,8,-5.324,1,0.046,0.0039,0.00143,0.0876,0.717,179.566,4,yes
0gmbgwZ8iqyMPmXefof8Yf,6deZN1bslXzeGvOLaLMOIF,How You Remind Me,Silver Side Up,Nickelback,2001-09-11,223840,79,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T11:35:58Z,"alternative metal,canadian rock,nu metal,post-grunge",0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,4,yes
69ghzc538EQSVon2Gm3wrr,1uNFoZAHBGtllmzznpCI3s,One Less Lonely Girl,My World,Justin Bieber,2009-01-01,229106,69,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-08T11:37:53Z,"canadian pop,pop",0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,4,yes
2jcGfz4bpHaOCvrcd9IHn9,2ffB2Wk1UD0wQ7fJZDXEH0,Dancefloor,Mary Glenn,Mary Glenn,2017-10-10,322478,43,spotify:user:,2020-06-08T13:34:22Z,pop folk,0.554,0.0138,6,-22.37,1,0.0462,0.982,0.000795,0.215,0.143,121.751,4,yes
1HvCFAUIWQsWV9zud3UhDl,"7vk5e3vY1uw9plTHJAMwjN,55fhWPvDiMpLnE4ZzNXZyW,5fyDppLDl1juIu1BcUT5zh,4gvkdged3Xw3ImXFm3jiay",All Falls Down (feat. Juliander),Different World,"Alan Walker,Noah Cyrus,Digital Farm Animals,Juliander",2018-12-14,198880,66,spotify:user:,2020-06-08T13:42:33Z,"electro house,dance pop,pop,uk dance,swedish pop",0.655,0.672,1,-4.966,1,0.0581,0.253,0,0.312,0.675,98.005,4,yes
6SRWhUJcD2YKahCwHavz3X,"7vk5e3vY1uw9plTHJAMwjN,1eMmoIprPDWeFdB1FxU6ZV,6064pL9Hu3Wx2bwJMeOx6o",Darkside,Different World,"Alan Walker,Au/Ra,Tomine Harket",2018-12-14,211680,74,spotify:user:,2020-06-08T13:43:11Z,"electro house,alt z,deep pop edm,electropop,indie poptimism,pop,norwegian pop,norwegian pop rap",0.43,0.606,4,-5.115,0,0.0431,0.131,0,0.173,0.123,169.988,4,yes
0lG6QM1jjbbX5UUn3DPmrZ,"7vk5e3vY1uw9plTHJAMwjN,1PnnRNGfichOAfPOn5mVyx",Lost Control,Different World,"Alan Walker,Sorana",2018-12-14,222320,65,spotify:user:,2020-06-08T13:43:41Z,"electro house,romanian pop",0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,4,yes
3b5Li4QKDVBx1x7fQuu54a,"7vk5e3vY1uw9plTHJAMwjN,25tMQOrIU4LlUo6Sv8v5SE",Tired,Tired,"Alan Walker,Gavin James",2017-05-19,192111,64,spotify:user:,2020-06-08T13:48:05Z,"electro house,irish pop,neo mellow,pop,pop rock",0.69,0.876,2,-4.159,1,0.059,0.0428,0,0.147,0.493,123.994,4,yes
4n7jnSxVLd8QioibtTDBDq,"7vk5e3vY1uw9plTHJAMwjN,74KM79TiuVKeVCqs8QtB0B,329e4yvIujISKGKz1BZZbO",On My Way,On My Way,"Alan Walker,Sabrina Carpenter,Farruko",2019-03-21,193797,74,spotify:user:,2020-06-08T13:50:07Z,"electro house,alt z,dance pop,electropop,pop,post-teen pop,uk pop,latin,latin hip hop,reggaeton,trap latino",0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,4,yes
2FML7gk7ac6quGFIjvkDb3,0nmQIMXWTXfhgOBdNzhGOs,Dear God,Avenged Sevenfold,Avenged Sevenfold,2007-10-26,393480,65,spotify:user:,2020-06-09T00:11:12Z,"alternative metal,nu metal",0.472,0.772,5,-5.928,1,0.0316,0.00658,0.0000565,0.132,0.6,139.993,4,yes
5V6XcXBrCGI6JOeYr4Uyo3,66VUlJ41NQs9bRTflM4eGA,Shaam Tanha,Agnee,Agnee,2007-04-27,299360,43,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-06-11T06:15:02Z,"indian indie,indian rock,modern bollywood",0.441,0.538,2,-10.1,1,0.0888,0.409,0.00515,0.143,0.731,169.676,4,yes
